category,number,class,visualFamily,disposition,reason,source,cell
Weapons,849,out of scope,equipment,excluded,"All reviewed: armour/weapon/shield silhouettes, no food or station set",references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Weapons/16x16/Weapons_all_16x16.png,848
Weapons,850,out of scope,equipment,excluded,"All reviewed: armour/weapon/shield silhouettes, no food or station set",references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Weapons/16x16/Weapons_all_16x16.png,849
Weapons,851,out of scope,equipment,excluded,"All reviewed: armour/weapon/shield silhouettes, no food or station set",references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Weapons/16x16/Weapons_all_16x16.png,850
Weapons,852,out of scope,equipment,excluded,"All reviewed: armour/weapon/shield silhouettes, no food or station set",references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Weapons/16x16/Weapons_all_16x16.png,851
Weapons,853,out of scope,equipment,excluded,"All reviewed: armour/weapon/shield silhouettes, no food or station set",references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Weapons/16x16/Weapons_all_16x16.png,852
Weapons,854,out of scope,equipment,excluded,"All reviewed: armour/weapon/shield silhouettes, no food or station set",references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Weapons/16x16/Weapons_all_16x16.png,853
Weapons,855,out of scope,equipment,excluded,"All reviewed: armour/weapon/shield silhouettes, no food or station set",references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Weapons/16x16/Weapons_all_16x16.png,854
Weapons,856,out of scope,equipment,excluded,"All reviewed: armour/weapon/shield silhouettes, no food or station set",references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Weapons/16x16/Weapons_all_16x16.png,855
Weapons,857,out of scope,equipment,excluded,"All reviewed: armour/weapon/shield silhouettes, no food or station set",references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Weapons/16x16/Weapons_all_16x16.png,856
Weapons,858,out of scope,equipment,excluded,"All reviewed: armour/weapon/shield silhouettes, no food or station set",references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Weapons/16x16/Weapons_all_16x16.png,857
Weapons,859,out of scope,equipment,excluded,"All reviewed: armour/weapon/shield silhouettes, no food or station set",references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Weapons/16x16/Weapons_all_16x16.png,858
Weapons,860,out of scope,equipment,excluded,"All reviewed: armour/weapon/shield silhouettes, no food or station set",references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Weapons/16x16/Weapons_all_16x16.png,859
Weapons,861,out of scope,equipment,excluded,"All reviewed: armour/weapon/shield silhouettes, no food or station set",references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Weapons/16x16/Weapons_all_16x16.png,860
Weapons,862,out of scope,equipment,excluded,"All reviewed: armour/weapon/shield silhouettes, no food or station set",references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Weapons/16x16/Weapons_all_16x16.png,861
Weapons,863,out of scope,equipment,excluded,"All reviewed: armour/weapon/shield silhouettes, no food or station set",references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Weapons/16x16/Weapons_all_16x16.png,862
Weapons,864,out of scope,equipment,excluded,"All reviewed: armour/weapon/shield silhouettes, no food or station set",references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Weapons/16x16/Weapons_all_16x16.png,863
Weapons,865,out of scope,equipment,excluded,"All reviewed: armour/weapon/shield silhouettes, no food or station set",references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Weapons/16x16/Weapons_all_16x16.png,864
Weapons,866,out of scope,equipment,excluded,"All reviewed: armour/weapon/shield silhouettes, no food or station set",references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Weapons/16x16/Weapons_all_16x16.png,865
Weapons,867,out of scope,equipment,excluded,"All reviewed: armour/weapon/shield silhouettes, no food or station set",references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Weapons/16x16/Weapons_all_16x16.png,866
Weapons,868,out of scope,equipment,excluded,"All reviewed: armour/weapon/shield silhouettes, no food or station set",references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Weapons/16x16/Weapons_all_16x16.png,867
Weapons,869,out of scope,equipment,excluded,"All reviewed: armour/weapon/shield silhouettes, no food or station set",references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Weapons/16x16/Weapons_all_16x16.png,868
Weapons,870,out of scope,equipment,excluded,"All reviewed: armour/weapon/shield silhouettes, no food or station set",references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Weapons/16x16/Weapons_all_16x16.png,869
Weapons,871,out of scope,equipment,excluded,"All reviewed: armour/weapon/shield silhouettes, no food or station set",references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Weapons/16x16/Weapons_all_16x16.png,870
Weapons,872,out of scope,equipment,excluded,"All reviewed: armour/weapon/shield silhouettes, no food or station set",references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Weapons/16x16/Weapons_all_16x16.png,871
Weapons,873,out of scope,equipment,excluded,"All reviewed: armour/weapon/shield silhouettes, no food or station set",references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Weapons/16x16/Weapons_all_16x16.png,872
Weapons,874,out of scope,equipment,excluded,"All reviewed: armour/weapon/shield silhouettes, no food or station set",references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Weapons/16x16/Weapons_all_16x16.png,873
Weapons,875,out of scope,equipment,excluded,"All reviewed: armour/weapon/shield silhouettes, no food or station set",references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Weapons/16x16/Weapons_all_16x16.png,874
Weapons,876,out of scope,equipment,excluded,"All reviewed: armour/weapon/shield silhouettes, no food or station set",references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Weapons/16x16/Weapons_all_16x16.png,875
Weapons,877,out of scope,equipment,excluded,"All reviewed: armour/weapon/shield silhouettes, no food or station set",references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Weapons/16x16/Weapons_all_16x16.png,876
Weapons,878,out of scope,equipment,excluded,"All reviewed: armour/weapon/shield silhouettes, no food or station set",references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Weapons/16x16/Weapons_all_16x16.png,877
Weapons,879,out of scope,equipment,excluded,"All reviewed: armour/weapon/shield silhouettes, no food or station set",references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Weapons/16x16/Weapons_all_16x16.png,878
Weapons,880,out of scope,equipment,excluded,"All reviewed: armour/weapon/shield silhouettes, no food or station set",references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Weapons/16x16/Weapons_all_16x16.png,879
Weapons,881,out of scope,equipment,excluded,"All reviewed: armour/weapon/shield silhouettes, no food or station set",references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Weapons/16x16/Weapons_all_16x16.png,880
Weapons,882,out of scope,equipment,excluded,"All reviewed: armour/weapon/shield silhouettes, no food or station set",references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Weapons/16x16/Weapons_all_16x16.png,881
Weapons,883,out of scope,equipment,excluded,"All reviewed: armour/weapon/shield silhouettes, no food or station set",references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Weapons/16x16/Weapons_all_16x16.png,882
Weapons,884,out of scope,equipment,excluded,"All reviewed: armour/weapon/shield silhouettes, no food or station set",references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Weapons/16x16/Weapons_all_16x16.png,883
Weapons,885,out of scope,equipment,excluded,"All reviewed: armour/weapon/shield silhouettes, no food or station set",references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Weapons/16x16/Weapons_all_16x16.png,884
Weapons,886,out of scope,equipment,excluded,"All reviewed: armour/weapon/shield silhouettes, no food or station set",references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Weapons/16x16/Weapons_all_16x16.png,885
Weapons,887,out of scope,equipment,excluded,"All reviewed: armour/weapon/shield silhouettes, no food or station set",references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Weapons/16x16/Weapons_all_16x16.png,886
Weapons,888,out of scope,equipment,excluded,"All reviewed: armour/weapon/shield silhouettes, no food or station set",references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Weapons/16x16/Weapons_all_16x16.png,887
Weapons,889,out of scope,equipment,excluded,"All reviewed: armour/weapon/shield silhouettes, no food or station set",references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Weapons/16x16/Weapons_all_16x16.png,888
Weapons,890,out of scope,equipment,excluded,"All reviewed: armour/weapon/shield silhouettes, no food or station set",references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Weapons/16x16/Weapons_all_16x16.png,889
Weapons,891,out of scope,equipment,excluded,"All reviewed: armour/weapon/shield silhouettes, no food or station set",references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Weapons/16x16/Weapons_all_16x16.png,890
Weapons,892,out of scope,equipment,excluded,"All reviewed: armour/weapon/shield silhouettes, no food or station set",references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Weapons/16x16/Weapons_all_16x16.png,891
Weapons,893,out of scope,equipment,excluded,"All reviewed: armour/weapon/shield silhouettes, no food or station set",references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Weapons/16x16/Weapons_all_16x16.png,892
Weapons,894,out of scope,equipment,excluded,"All reviewed: armour/weapon/shield silhouettes, no food or station set",references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Weapons/16x16/Weapons_all_16x16.png,893
Weapons,895,out of scope,equipment,excluded,"All reviewed: armour/weapon/shield silhouettes, no food or station set",references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Weapons/16x16/Weapons_all_16x16.png,894
Weapons,896,out of scope,equipment,excluded,"All reviewed: armour/weapon/shield silhouettes, no food or station set",references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Weapons/16x16/Weapons_all_16x16.png,895
Weapons,897,out of scope,equipment,excluded,"All reviewed: armour/weapon/shield silhouettes, no food or station set",references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Weapons/16x16/Weapons_all_16x16.png,896
Weapons,898,out of scope,equipment,excluded,"All reviewed: armour/weapon/shield silhouettes, no food or station set",references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Weapons/16x16/Weapons_all_16x16.png,897
Weapons,899,out of scope,equipment,excluded,"All reviewed: armour/weapon/shield silhouettes, no food or station set",references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Weapons/16x16/Weapons_all_16x16.png,898
Weapons,900,out of scope,equipment,excluded,"All reviewed: armour/weapon/shield silhouettes, no food or station set",references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Weapons/16x16/Weapons_all_16x16.png,899
Weapons,901,out of scope,equipment,excluded,"All reviewed: armour/weapon/shield silhouettes, no food or station set",references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Weapons/16x16/Weapons_all_16x16.png,900
Weapons,902,out of scope,equipment,excluded,"All reviewed: armour/weapon/shield silhouettes, no food or station set",references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Weapons/16x16/Weapons_all_16x16.png,901
Weapons,903,out of scope,equipment,excluded,"All reviewed: armour/weapon/shield silhouettes, no food or station set",references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Weapons/16x16/Weapons_all_16x16.png,902
Weapons,904,out of scope,equipment,excluded,"All reviewed: armour/weapon/shield silhouettes, no food or station set",references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Weapons/16x16/Weapons_all_16x16.png,903
Weapons,905,out of scope,equipment,excluded,"All reviewed: armour/weapon/shield silhouettes, no food or station set",references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Weapons/16x16/Weapons_all_16x16.png,904
Weapons,906,out of scope,equipment,excluded,"All reviewed: armour/weapon/shield silhouettes, no food or station set",references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Weapons/16x16/Weapons_all_16x16.png,905
Weapons,907,out of scope,equipment,excluded,"All reviewed: armour/weapon/shield silhouettes, no food or station set",references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Weapons/16x16/Weapons_all_16x16.png,906
Weapons,908,out of scope,equipment,excluded,"All reviewed: armour/weapon/shield silhouettes, no food or station set",references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Weapons/16x16/Weapons_all_16x16.png,907
Weapons,909,out of scope,equipment,excluded,"All reviewed: armour/weapon/shield silhouettes, no food or station set",references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Weapons/16x16/Weapons_all_16x16.png,908
Weapons,910,out of scope,equipment,excluded,"All reviewed: armour/weapon/shield silhouettes, no food or station set",references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Weapons/16x16/Weapons_all_16x16.png,909
Weapons,911,out of scope,equipment,excluded,"All reviewed: armour/weapon/shield silhouettes, no food or station set",references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Weapons/16x16/Weapons_all_16x16.png,910
Weapons,912,out of scope,equipment,excluded,"All reviewed: armour/weapon/shield silhouettes, no food or station set",references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Weapons/16x16/Weapons_all_16x16.png,911
Weapons,913,out of scope,equipment,excluded,"All reviewed: armour/weapon/shield silhouettes, no food or station set",references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Weapons/16x16/Weapons_all_16x16.png,912
Weapons,914,out of scope,equipment,excluded,"All reviewed: armour/weapon/shield silhouettes, no food or station set",references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Weapons/16x16/Weapons_all_16x16.png,913
Weapons,915,out of scope,equipment,excluded,"All reviewed: armour/weapon/shield silhouettes, no food or station set",references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Weapons/16x16/Weapons_all_16x16.png,914
Weapons,916,out of scope,equipment,excluded,"All reviewed: armour/weapon/shield silhouettes, no food or station set",references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Weapons/16x16/Weapons_all_16x16.png,915
Weapons,917,out of scope,equipment,excluded,"All reviewed: armour/weapon/shield silhouettes, no food or station set",references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Weapons/16x16/Weapons_all_16x16.png,916
Weapons,918,out of scope,equipment,excluded,"All reviewed: armour/weapon/shield silhouettes, no food or station set",references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Weapons/16x16/Weapons_all_16x16.png,917
Weapons,919,out of scope,equipment,excluded,"All reviewed: armour/weapon/shield silhouettes, no food or station set",references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Weapons/16x16/Weapons_all_16x16.png,918
Weapons,920,out of scope,equipment,excluded,"All reviewed: armour/weapon/shield silhouettes, no food or station set",references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Weapons/16x16/Weapons_all_16x16.png,919
Weapons,921,out of scope,equipment,excluded,"All reviewed: armour/weapon/shield silhouettes, no food or station set",references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Weapons/16x16/Weapons_all_16x16.png,920
Weapons,922,out of scope,equipment,excluded,"All reviewed: armour/weapon/shield silhouettes, no food or station set",references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Weapons/16x16/Weapons_all_16x16.png,921
Weapons,923,out of scope,equipment,excluded,"All reviewed: armour/weapon/shield silhouettes, no food or station set",references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Weapons/16x16/Weapons_all_16x16.png,922
Weapons,924,out of scope,equipment,excluded,"All reviewed: armour/weapon/shield silhouettes, no food or station set",references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Weapons/16x16/Weapons_all_16x16.png,923
Weapons,925,out of scope,equipment,excluded,"All reviewed: armour/weapon/shield silhouettes, no food or station set",references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Weapons/16x16/Weapons_all_16x16.png,924
Weapons,926,out of scope,equipment,excluded,"All reviewed: armour/weapon/shield silhouettes, no food or station set",references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Weapons/16x16/Weapons_all_16x16.png,925
